Full,mode,acc_mean,acc_std,,,,,,,acc_mean,acc_std,,,,,,,,,
,Full,0.81664801227044703,4.7132183251967453E-3,,,,,,,0.81664801227044703,4.7132183251967453E-3,,,,,,,,,
r8,,,,,,,,,r8,,,,,,,,,,,
,mode,acc_mean,acc_std,,,,,,,mode,acc_mean,acc_std,,,,,,,,
1,lora,0.73038179330928976,3.7156482759684918E-3,,,,,,1,lora,0.73038179330928976,3.7156482759684918E-3,,,,,,,,
2,flat_lora,0.72532437922314763,4.9540820773293862E-3,,,,,,2,flat_lora,0.72532437922314763,4.9540820773293862E-3,,,,,,,,
3,pacf,0.73050615595075208,5.2947920993099444E-3,,,,,,3,pacf,0.73050615595075208,5.2947920993099444E-3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
r16,,,,,,,,,r16,,,,,,,,,,,
,mode,acc_mean,acc_std,,,,,,,mode,acc_mean,acc_std,,,,,,,,
1,lora,0.76773203996186157,2.0518788991028178E-3,,,,,,1,lora,0.76773203996186157,2.0518788991028178E-3,,,,,,,,
2,flat_lora,0.76835385316917426,3.6191214336057562E-3,,,,,,2,flat_lora,0.76835385316917426,3.6191214336057562E-3,,,,,,,,
3,pacf,0.76955602536997836,2.6263788187966212E-3,,,,,,3,pacf,0.76955602536997836,2.6263788187966212E-3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
full,,,,,,,,,,,,,,,,,,,,
,dataset,rank,mode,seed,acc_last,loss_last,f1_last,acc_best,loss_best,f1_best,epochs,flat_sigma_max,pac_lambda,reg_warmup_ratio,lora_alpha,lora_r,lr_lora,lr_full,weight_decay,dropout
1,cars,8,full,1,0.817435642333043,0.91514455816621498,0.81565511688293102,0.817435642333043,0.91514455816621498,0.81565511688293102,10,,,,,,,1E-4,0,0.05
2,cars,8,full,2,0.82091779629399297,0.89160172957980199,0.81823023483764901,0.82091779629399297,0.89160172957980199,0.81823023483764901,10,,,,,,,1E-4,0,0.05
3,cars,8,full,3,0.81159059818430501,0.91709581488564296,0.80982942192579999,0.81159059818430501,0.91709581488564296,0.80982942192579999,10,,,,,,,1E-4,0,0.05
,,,,mean,0.81664801227044703,,,,,,,,,,,,,,,
,,,,std,3.8483266476890456E-3,,,,,,,,,,,,,,,
r8,,,,,,,,,,,,,,,,,,,,
,dataset,rank,mode,seed,acc_last,loss_last,f1_last,acc_best,loss_best,f1_best,epochs,flat_sigma_max,pac_lambda,reg_warmup_ratio,lora_alpha,lora_r,lr_lora,lr_full,weight_decay,dropout
1,cars,8,lora,1,0.73000870538490203,1.2849410858457899,0.71533848447193404,0.73000870538490203,1.2849410858457899,0.71533848447193404,10,,,,32,8,5.0000000000000001E-4,1E-4,0,0.05
2,cars,8,lora,2,0.72602910085810202,1.3049733620528401,0.71131153612785902,0.72602910085810202,1.3049733620528401,0.71131153612785902,10,,,,32,8,5.0000000000000001E-4,1E-4,0,0.05
3,cars,8,lora,3,0.73510757368486501,1.2781550446829799,0.72144318106430305,0.73510757368486501,1.2781550446829799,0.72144318106430305,10,,,,32,8,5.0000000000000001E-4,1E-4,0,0.05
,,,,mean,0.73038179330928976,,,,,,,,,,,,,,,
,,,,std,3.7156482759684918E-3,,,,,,,,,,,,,,,
4,cars,8,flat_lora,1,0.72279567218007701,1.3074318387513999,0.70801221880432397,0.72279567218007701,1.3074318387513999,0.70801221880432397,10,0.05,,,32,8,5.0000000000000001E-4,1E-4,0,0.05
5,cars,8,flat_lora,2,0.72093023255813904,1.3027651773253901,0.70702790513026703,0.72093023255813904,1.3027651773253901,0.70702790513026703,10,0.05,,,32,8,5.0000000000000001E-4,1E-4,0,0.05
6,cars,8,flat_lora,3,0.73224723293122695,1.2691889417629501,0.71822055306999599,0.73224723293122695,1.2691889417629501,0.71822055306999599,10,0.05,,,32,8,5.0000000000000001E-4,1E-4,0,0.05
,,,,mean,0.72532437922314763,,,,,,,,,,,,,,,
,,,,std,4.9540820773293862E-3,,,,,,,,,,,,,,,
7,cars,8,pacf,1,0.72329312274592705,1.28687140136167,0.70685062817057798,0.72329312274592705,1.28687140136167,0.70685062817057798,10,0.05,1E-4,0.3,32,8,5.0000000000000001E-4,1E-4,0,0.05
8,cars,8,pacf,2,0.73237159557268905,1.28915768122735,0.71895084735794001,0.73237159557268905,1.28915768122735,0.71895084735794001,10,0.05,1E-4,0.3,32,8,5.0000000000000001E-4,1E-4,0,0.05
9,cars,8,pacf,3,0.73585374953364002,1.2771920806702399,0.72195360445733003,0.73585374953364002,1.2771920806702399,0.72195360445733003,10,0.05,1E-4,0.3,32,8,5.0000000000000001E-4,1E-4,0,0.05
,,,,mean,0.73050615595075208,,,,,,,,,,,,,,,
,,,,std,5.2947920993099444E-3,,,,,,,,,,,,,,,
r16,,,,,,,,,,,,,,,,,,,,
,dataset,rank,mode,seed,acc_last,loss_last,f1_last,acc_best,loss_best,f1_best,epochs,flat_sigma_max,pac_lambda,reg_warmup_ratio,lora_alpha,lora_r,lr_lora,lr_full,weight_decay,dropout
1,cars,16,lora,1,0.77042656386021602,1.1275847296174499,0.76009259629284498,0.77042656386021602,1.1275847296174499,0.76009259629284498,10,,,,32,16,5.0000000000000001E-4,1E-4,0,0.05
2,cars,16,lora,2,0.76545205820171602,1.1559758029860501,0.75487260694995795,0.766446959333416,1.15487669160184,0.75607762332236705,10,,,,32,16,5.0000000000000001E-4,1E-4,0,0.05
3,cars,16,lora,3,0.76731749782365299,1.14711794612597,0.75552305291055299,0.76731749782365299,1.14711794612597,0.75552305291055299,10,,,,32,16,5.0000000000000001E-4,1E-4,0,0.05
,,,,mean,0.76773203996186157,,,,,,,,,,,,,,,
,,,,std,2.0518788991028178E-3,,,,,,,,,,,,,,,
4,cars,16,flat_lora,1,0.77328690461385396,1.1325566754710501,0.76351358762997501,0.77328690461385396,1.1325566754710501,0.76351358762997501,10,0.05,,,32,16,5.0000000000000001E-4,1E-4,0,0.05
5,cars,16,flat_lora,2,0.76470588235294101,1.1497727971796801,0.75411781457143301,0.76470588235294101,1.1497727971796801,0.75411781457143301,10,0.05,,,32,16,5.0000000000000001E-4,1E-4,0,0.05
6,cars,16,flat_lora,3,0.76706877254072803,1.15593781851221,0.75728444037992704,0.76706877254072803,1.15593781851221,0.75728444037992704,10,0.05,,,32,16,5.0000000000000001E-4,1E-4,0,0.05
,,,,mean,0.76835385316917426,,,,,,,,,,,,,,,
,,,,std,3.6191214336057562E-3,,,,,,,,,,,,,,,
7,cars,16,pacf,1,0.77241636612361597,1.1276045145568601,0.76226557889253299,0.77241636612361597,1.1276045145568601,0.76226557889253299,10,0.05,1.6000000000000001E-4,0.38,32,16,5.0000000000000001E-4,1E-4,0,0.05
8,cars,16,pacf,2,0.76607387140902805,1.15493400430311,0.75504618825366598,0.76682004725780295,1.1575289526072801,0.75612871530986703,10,0.05,1.6000000000000001E-4,0.38,32,16,5.0000000000000001E-4,1E-4,0,0.05
9,cars,16,pacf,3,0.77017783857729105,1.14969539625285,0.75919939241493295,0.77017783857729105,1.14969539625285,0.75919939241493295,10,0.05,1.6000000000000001E-4,0.38,32,16,5.0000000000000001E-4,1E-4,0,0.05
,,,,mean,0.76955602536997836,,,,,,,,,,,,,,,
,,,,std,2.6263788187966212E-3,,,,,,,,,,,,,,,
